Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure Name,Measure ID,Score,Footnote,Measure Start Date,Measure End Date,Location
360010,UNION HOSPITAL,659 BOULEVARD,DOVER,OH,44622,TUSCARAWAS,3303433311,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"659 BOULEVARD DOVER, OH 44622 (40.513879, -81.456583)"
360276,MH ST ELIZABETH BOARDMAN HOSPITAL,8401 MARKET STREET,BOARDMAN,OH,44512,MAHONING,3307292929,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"8401 MARKET STREET BOARDMAN, OH 44512 (40.994956, -80.662744)"
360090,ST LUKE'S HOSPITAL,5901 MONCLOVA ROAD,MAUMEE,OH,43537,LUCAS,4198935900,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"5901 MONCLOVA ROAD MAUMEE, OH 43537 (41.558756, -83.681608)"
420083,MARY BLACK HEALTH SYSTEM SPARTANBURG,1700 SKYLYN DR PO BOX 3217,SPARTANBURG,SC,29307,SPARTANBURG,8645733000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.06,,01-01-2017,12/31/2017,"1700 SKYLYN DR PO BOX 3217 SPARTANBURG, SC 29307 (34.978285, -81.893659)"
360016,"JEWISH HOSPITAL, LLC",4777 EAST GALBRAITH ROAD,CINCINNATI,OH,45236,HAMILTON,5136863000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"4777 EAST GALBRAITH ROAD CINCINNATI, OH 45236 (39.20677, -84.380372)"
420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,GREENWOOD,8642274111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,,01-01-2017,12/31/2017,"1325 SPRING STREET GREENWOOD, SC 29646 (34.175362, -82.157868)"
360072,FAIRFIELD MEDICAL CENTER,401 NORTH EWING STREET,LANCASTER,OH,43130,FAIRFIELD,7406878009,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"401 NORTH EWING STREET LANCASTER, OH 43130 (39.717197, -82.576653)"
370089,NORTHEASTERN HEALTH SYSTEM,1400 EAST DOWNING STREET,TAHLEQUAH,OK,74465,CHEROKEE,9184560641,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"1400 EAST DOWNING STREET TAHLEQUAH, OK 74465 (35.915326, -94.950558)"
390076,BRANDYWINE HOSPITAL,201 REECEVILLE ROAD,COATESVILLE,PA,19320,CHESTER,6103838000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"201 REECEVILLE ROAD COATESVILLE, PA 19320 (40.009586, -75.790263)"
420105,MCLEOD LORIS  HOSPITAL,3655 MITCHELL STREET,LORIS,SC,29569,HORRY,8437167000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,,01-01-2017,12/31/2017,"3655 MITCHELL STREET LORIS, SC 29569 (34.057697, -78.897796)"
370229,ALLIANCEHEALTH SEMINOLE,2401 WRANGLER BOULEVARD,SEMINOLE,OK,74868,SEMINOLE,4053034050,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"2401 WRANGLER BOULEVARD SEMINOLE, OK 74868 (35.246464, -96.699013)"
390139,MAIN LINE HOSPITAL BRYN MAWR CAMPUS,130 SOUTH BRYN MAWR AVE,BRYN MAWR,PA,19010,MONTGOMERY,6105263000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"130 SOUTH BRYN MAWR AVE BRYN MAWR, PA 19010 (40.018515, -75.320482)"
390044,READING HOSPITAL,SIXTH AVENUE AND SPRUCE ST,READING,PA,19603,BERKS,6109888000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"SIXTH AVENUE AND SPRUCE ST READING, PA 19603 (40.332428, -75.950021)"
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,5200 HARRY HINES BLVD,DALLAS,TX,75235,DALLAS,2145908000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"5200 HARRY HINES BLVD DALLAS, TX 75235 (32.811798, -96.836981)"
390012,LANSDALE HOSPITAL,100 MEDICAL CAMPUS DRIVE,LANSDALE,PA,19446,MONTGOMERY,2153682100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"100 MEDICAL CAMPUS DRIVE LANSDALE, PA 19446 (40.2512, -75.271523)"
390004,HOLY SPIRIT HOSPITAL,503 NORTH 21ST STREET,CAMP HILL,PA,17011,CUMBERLAND,7177632100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.09,,01-01-2017,12/31/2017,"503 NORTH 21ST STREET CAMP HILL, PA 17011 (40.25141, -76.923468)"
360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,1901 ARGONNE ROAD,PORTSMOUTH,OH,45662,SCIOTO,7409914000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.24,,01-01-2017,12/31/2017,"1901 ARGONNE ROAD PORTSMOUTH, OH 45662 (38.747319, -82.993354)"
390046,YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,PA,17403,YORK,7178512345,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"1001 SOUTH GEORGE STREET YORK, PA 17403 (39.946668, -76.720535)"
380061,PROVIDENCE PORTLAND MEDICAL CENTER,4805 NE GLISAN STREET,PORTLAND,OR,97213,MULTNOMAH,5032151111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"4805 NE GLISAN STREET PORTLAND, OR 97213 (45.526518, -122.614058)"
450162,GRACE MEDICAL CENTER,2412 50TH ST,LUBBOCK,TX,79412,LUBBOCK,8067884100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"2412 50TH ST LUBBOCK, TX 79412 (33.548786, -101.869098)"
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,BEAUFORT,8435225200,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"955 RIBAUT RD BEAUFORT, SC 29902 (32.417244, -80.688546)"
440180,JELLICO COMMUNITY HOSPITAL,188 HOSPITAL LANE,JELLICO,TN,37762,CAMPBELL,4237847252,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"188 HOSPITAL LANE JELLICO, TN 37762 (36.573619, -84.12724)"
440031,ROANE MEDICAL CENTER,8045 ROANE MEDICAL CENTER DRIVE,HARRIMAN,TN,37748,ROANE,8653161000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,,01-01-2017,12/31/2017,"8045 ROANE MEDICAL CENTER DRIVE HARRIMAN, TN 37748 (35.888312, -84.554418)"
360145,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER,630 EAST RIVER STREET,ELYRIA,OH,44035,LORAIN,4403297500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"630 EAST RIVER STREET ELYRIA, OH 44035 (41.366935, -82.097791)"
370029,ALLIANCEHEALTH CLINTON,100 NORTH 30TH STREET,CLINTON,OK,73601,CUSTER,5803232363,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,,01-01-2017,12/31/2017,"100 NORTH 30TH STREET CLINTON, OK 73601 (35.514789, -98.996879)"
390068,HEART OF LANCASTER MEDICAL CENTER,1500 HIGHLANDS DRIVE,LITITZ,PA,17543,LANCASTER,7176255000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"1500 HIGHLANDS DRIVE LITITZ, PA 17543 (40.134257, -76.309414)"
380029,LEGACY SILVERTON MEDICAL CENTER,342 FAIRVIEW STREET,SILVERTON,OR,97381,MARION,5038731500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.85,,01-01-2017,12/31/2017,"342 FAIRVIEW STREET SILVERTON, OR 97381 (45.004564, -122.790746)"
440176,INDIAN PATH COMMUNITY HOSPITAL,2000 BROOKSIDE DR,KINGSPORT,TN,37660,SULLIVAN,4234311941,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"2000 BROOKSIDE DR KINGSPORT, TN 37660 (36.550686, -82.517916)"
380021,TUALITY COMMUNITY HOSPITAL,335 SE 8TH AVENUE,HILLSBORO,OR,97123,WASHINGTON,5036811111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.92,,01-01-2017,12/31/2017,"335 SE 8TH AVENUE HILLSBORO, OR 97123 (45.519623, -122.97731)"
390192,TYLER MEMORIAL HOSPITAL,5950 STATE ROUTE 6 WEST,TUNKHANNOCK,PA,18657,WYOMING,5708362161,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.09,,01-01-2017,12/31/2017,"5950 STATE ROUTE 6 WEST TUNKHANNOCK, PA 18657 (41.576651, -75.969825)"
390323,ADVANCED SURGICAL HOSPITAL,100 TRICH DRIVE,WASHINGTON,PA,15301,WASHINGTON,7248840710,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"100 TRICH DRIVE WASHINGTON, PA 15301 (40.156723, -80.280536)"
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,76645,HILL,2545808500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.03,,01-01-2017,12/31/2017,"101 CIRCLE DRIVE HILLSBORO, TX 76645 (32.011912, -97.099153)"
360175,CLINTON MEMORIAL HOSPITAL,610 WEST MAIN STREET,WILMINGTON,OH,45177,CLINTON,9373826611,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"610 WEST MAIN STREET WILMINGTON, OH 45177 (39.445542, -83.839406)"
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVE,EL PASO,TX,79905,EL PASO,9155217602,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"4815 ALAMEDA AVE EL PASO, TX 79905 (31.771291, -106.436022)"
340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,155 MEMORIAL DRIVE,PINEHURST,NC,28374,MOORE,9107151000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.92,,01-01-2017,12/31/2017,"155 MEMORIAL DRIVE PINEHURST, NC 28374 (35.206599, -79.458109)"
360078,UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER,6847 N CHESTNUT,RAVENNA,OH,44266,PORTAGE,3302972300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"6847 N CHESTNUT RAVENNA, OH 44266 (41.176723, -81.245887)"
390133,LEHIGH VALLEY HOSPITAL,1200 SOUTH CEDAR CREST BOULEVARD,ALLENTOWN,PA,18105,LEHIGH,6104022273,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"1200 SOUTH CEDAR CREST BOULEVARD ALLENTOWN, PA 18105 (40.566772, -75.518672)"
360131,ALLIANCE COMMUNITY HOSPITAL,200 EAST STATE STREET,ALLIANCE,OH,44601,STARK,3305967527,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,,01-01-2017,12/31/2017,"200 EAST STATE STREET ALLIANCE, OH 44601 (40.901679, -81.102736)"
390119,MOSES TAYLOR HOSPITAL,700 QUINCY AVENUE,SCRANTON,PA,18510,LACKAWANNA,5703402100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.06,,01-01-2017,12/31/2017,"700 QUINCY AVENUE SCRANTON, PA 18510 (41.410675, -75.650814)"
380001,MID-COLUMBIA MEDICAL CENTER,1700 E 19TH STREET,THE DALLES,OR,97058,WASCO,5412961111,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.9,,01-01-2017,12/31/2017,"1700 E 19TH STREET THE DALLES, OR 97058 (45.587948, -121.16547)"
340119,CAROLINAS HEALTHCARE SYSTEM STANLY,301 YADKIN ST,ALBEMARLE,NC,28001,STANLY,7049844000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"301 YADKIN ST ALBEMARLE, NC 28001 (35.362606, -80.194398)"
360055,TRUMBULL REGIONAL MEDICAL CENTER,1350 EAST MARKET STREET,WARREN,OH,44482,TRUMBULL,3308419820,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.08,,01-01-2017,12/31/2017,"1350 EAST MARKET STREET WARREN, OH 44482 (41.236461, -80.798765)"
370083,PUSHMATAHA COUNTY TOWN OF ANTLERS HOSPITAL,510 EAST MAIN STREET,ANTLERS,OK,74523,PUSHMATAHA,5802983341,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"510 EAST MAIN STREET ANTLERS, OK 74523 (34.231717, -95.615603)"
340070,ALAMANCE REGIONAL MEDICAL CENTER,1240 HUFFMAN MILL RD,BURLINGTON,NC,27216,ALAMANCE,3365387000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"1240 HUFFMAN MILL RD BURLINGTON, NC 27216 (36.063749, -79.502528)"
440070,DECATUR COUNTY GENERAL HOSPITAL,969 TENNESSEE AVE S,PARSONS,TN,38363,DECATUR,7318473031,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.04,,01-01-2017,12/31/2017,"969 TENNESSEE AVE S PARSONS, TN 38363 (35.635713, -88.12317)"
340133,MARTIN GENERAL HOSPITAL,310 S MCCASKEY RD P O BOX 1128,WILLIAMSTON,NC,27892,MARTIN,2528096179,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.01,,01-01-2017,12/31/2017,"310 S MCCASKEY RD P O BOX 1128 WILLIAMSTON, NC 27892 (35.840477, -77.071178)"
390162,EASTON HOSPITAL,250 SOUTH 21ST STREET,EASTON,PA,18042,NORTHAMPTON,6102504076,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"250 SOUTH 21ST STREET EASTON, PA 18042 (40.686518, -75.242897)"
370039,HILLCREST HOSPITAL CLAREMORE,1202 N MUSKOGEE PLACE,CLAREMORE,OK,74017,ROGERS,9183412556,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.98,,01-01-2017,12/31/2017,"1202 N MUSKOGEE PLACE CLAREMORE, OK 74017 (36.32253, -95.605336)"
350002,CHI ST ALEXIUS HEALTH,900 E BROADWAY,BISMARCK,ND,58501,BURLEIGH,7015307000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.87,,01-01-2017,12/31/2017,"900 E BROADWAY BISMARCK, ND 58501 (46.806369, -100.777075)"
360163,CHRIST HOSPITAL,2139 AUBURN AVENUE,CINCINNATI,OH,45219,HAMILTON,5135852000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"2139 AUBURN AVENUE CINCINNATI, OH 45219 (39.121167, -84.508502)"
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,213 EAST REDWOOD,SALLISAW,OK,74955,SEQUOYAH,9187741100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.82,,01-01-2017,12/31/2017,"213 EAST REDWOOD SALLISAW, OK 74955 (35.463563, -94.78904)"
370237,"SAINT FRANCIS HOSPITAL VINITA, INC",735 NORTH FOREMAN STREET,VINITA,OK,74301,CRAIG,9182567551,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.87,,01-01-2017,12/31/2017,"735 NORTH FOREMAN STREET VINITA, OK 74301 (36.653372, -95.155642)"
360107,BELLEVUE HOSPITAL,1400 WEST MAIN STREET,BELLEVUE,OH,44811,SANDUSKY,4194834040,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"1400 WEST MAIN STREET BELLEVUE, OH 44811 (41.28508, -82.882559)"
390008,ELLWOOD CITY MEDICAL CENTER,724 PERSHING STREET,ELLWOOD CITY,PA,16117,LAWRENCE,7247520081,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.02,,01-01-2017,12/31/2017,"724 PERSHING STREET ELLWOOD CITY, PA 16117 (40.869349, -80.274479)"
440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,37862,SEVIER,8654467500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.94,,01-01-2017,12/31/2017,"742 MIDDLECREEK ROAD SEVIERVILLE, TN 37862 (35.853855, -83.536965)"
390039,SOMERSET HOSPITAL,225 SOUTH CENTER AVENUE,SOMERSET,PA,15501,SOMERSET,8144435000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,,01-01-2017,12/31/2017,"225 SOUTH CENTER AVENUE SOMERSET, PA 15501 (40.007081, -79.078598)"
410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,RI,2879,WASHINGTON,4017828020,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"100 KENYON AVE WAKEFIELD, RI 02879 (41.431883, -71.495882)"
390035,ST LUKE'S QUAKERTOWN HOSPITAL,1021 PARK AVENUE,QUAKERTOWN,PA,18951,BUCKS,2155384500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.93,,01-01-2017,12/31/2017,"1021 PARK AVENUE QUAKERTOWN, PA 18951 (40.437795, -75.348774)"
380022,SAMARITAN ALBANY GENERAL HOSPITAL,1046 6TH AVENUE SW,ALBANY,OR,97321,LINN,5418124000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.86,,01-01-2017,12/31/2017,"1046 6TH AVENUE SW ALBANY, OR 97321 (44.632067, -123.116771)"
370054,GRADY MEMORIAL HOSPITAL,2220 IOWA STREET,CHICKASHA,OK,73018,GRADY,4052242300,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.9,,01-01-2017,12/31/2017,"2220 IOWA STREET CHICKASHA, OK 73018 (35.224509, -97.473923)"
450104,GUADALUPE REGIONAL MEDICAL CENTER,1215 E COURT ST,SEGUIN,TX,78155,GUADALUPE,8303792411,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.17,,01-01-2017,12/31/2017,"1215 E COURT ST SEGUIN, TX 78155 (29.569043, -97.948334)"
390006,GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,PA,17822,MONTOUR,5702716211,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"100 NORTH ACADEMY AVENUE DANVILLE, PA 17822 (40.969585, -76.60622)"
370222,MCBRIDE ORTHOPEDIC HOSPITAL,9600 NORTH BROADWAY EXTENSION,OKLAHOMA CITY,OK,73114,OKLAHOMA,4054862100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.91,,01-01-2017,12/31/2017,"9600 NORTH BROADWAY EXTENSION OKLAHOMA CITY, OK 73114 (35.567572, -97.512802)"
450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,VICTORIA,3615739181,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.14,,01-01-2017,12/31/2017,"2701 HOSPITAL DRIVE VICTORIA, TX 77901 (28.813157, -96.976759)"
340123,RANDOLPH HOSPITAL,364 WHITE OAK STREET,ASHEBORO,NC,27204,RANDOLPH,3366255151,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.9,,01-01-2017,12/31/2017,"364 WHITE OAK STREET ASHEBORO, NC 27204 (35.711958, -79.814825)"
360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,1341 NORTH CLARK STREET,CAMBRIDGE,OH,43725,GUERNSEY,7404398000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"1341 NORTH CLARK STREET CAMBRIDGE, OH 43725 (40.040272, -81.576734)"
360036,WOOSTER COMMUNITY HOSPITAL,1761 BEALL AVENUE,WOOSTER,OH,44691,WAYNE,3303308100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"1761 BEALL AVENUE WOOSTER, OH 44691 (40.820713, -81.934247)"
380002,ASANTE THREE RIVERS MEDICAL CENTER,500 SW RAMSEY AVENUE,GRANTS PASS,OR,97527,JOSEPHINE,5414727000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.87,,01-01-2017,12/31/2017,"500 SW RAMSEY AVENUE GRANTS PASS, OR 97527 (42.420437, -123.341495)"
390278,EAGLEVILLE HOSPITAL,100 EAGLEVILLE RD,EAGLEVILLE,PA,19408,MONTGOMERY,2155396000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.76,,01-01-2017,12/31/2017,"100 EAGLEVILLE RD EAGLEVILLE, PA 19408 (40.15588, -75.41192)"
370041,BRISTOW MEDICAL CENTER,700 W. 7TH STREET,BRISTOW,OK,74010,CREEK,9183672215,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.27,,01-01-2017,12/31/2017,"700 W. 7TH STREET BRISTOW, OK 74010 (35.833838, -96.400714)"
360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,380 SUMMIT AVENUE,STEUBENVILLE,OH,43952,JEFFERSON,7402837000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1.05,,01-01-2017,12/31/2017,"380 SUMMIT AVENUE STEUBENVILLE, OH 43952 (40.356224, -80.625103)"
420066,LAKE CITY COMMUNITY HOSPITAL,258 N RON MCNAIR BLVD,LAKE CITY,SC,29560,FLORENCE,8433742036,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"258 N RON MCNAIR BLVD LAKE CITY, SC 29560 (33.88037, -79.759089)"
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117,MINNEHAHA,6053228000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.99,,01-01-2017,12/31/2017,"1325 S CLIFF AVE POST OFFICE BOX 5045 SIOUX FALLS, SD 57117 (43.534607, -96.711304)"
380060,ADVENTIST HEALTH PORTLAND,10123 SE MARKET STREET,PORTLAND,OR,97216,MULTNOMAH,5032572500,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.87,,01-01-2017,12/31/2017,"10123 SE MARKET STREET PORTLAND, OR 97216 (45.511537, -122.559093)"
420038,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,22725 HIGHWAY 76 EAST,CLINTON,SC,29325,LAURENS,8648339100,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.96,,01-01-2017,12/31/2017,"22725 HIGHWAY 76 EAST CLINTON, SC 29325 (34.479718, -81.941152)"
440001,UNICOI COUNTY  HOSPITAL,100 GREENWAY CIRCLE,ERWIN,TN,37650,UNICOI,4237433141,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"100 GREENWAY CIRCLE ERWIN, TN 37650 (36.133164, -82.412671)"
390138,WAYNESBORO HOSPITAL,501 EAST MAIN ST,WAYNESBORO,PA,17268,FRANKLIN,7177654000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.86,,01-01-2017,12/31/2017,"501 EAST MAIN ST WAYNESBORO, PA 17268 (39.751806, -77.570581)"
370097,SOUTHWESTERN MEDICAL CENTER,5602 SOUTHWEST LEE BOULEVARD,LAWTON,OK,73505,COMANCHE,5805314700,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.95,,01-01-2017,12/31/2017,"5602 SOUTHWEST LEE BOULEVARD LAWTON, OK 73505 (34.594384, -98.461692)"
370008,NORMAN REGIONAL,901 NORTH PORTER,NORMAN,OK,73070,CLEVELAND,4053071050,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,1,,01-01-2017,12/31/2017,"901 NORTH PORTER NORMAN, OK 73070 (35.230257, -97.441117)"
340073,DUKE HEALTH RALEIGH HOSPITAL,3400 WAKE FOREST RD,RALEIGH,NC,27609,WAKE,9199543000,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.97,,01-01-2017,12/31/2017,"3400 WAKE FOREST RD RALEIGH, NC 27609 (35.828998, -78.619549)"
380037,PROVIDENCE NEWBERG MEDICAL CENTER,1001 PROVIDENCE DRIVE,NEWBERG,OR,97132,YAMHILL,5035371555,Medicare hospital spending per patient (Medicare Spending per Beneficiary),MSPB-1,0.85,,01-01-2017,12/31/2017,"1001 PROVIDENCE DRIVE NEWBERG, OR 97132 (45.308552, -122.933913)"
